,signal
11321,-0.011638042
11322,0.010660928
11323,-0.006456108
11324,0.002529523
11325,0.003461203
11326,0.004430483
11327,-0.017357354
11328,0.011574296
11329,0.011022897
11330,-0.023604155
11331,0.013354563
11332,-0.004252456
11333,-0.001911181
11334,0.016763126
11335,-0.026443802
11336,0.023238716
11337,-0.01556082
11338,0.003664636
11339,0.005530678
11340,0.008414835
11341,-0.021640437
11342,0.004817232
11343,0.015852221
11344,-0.010192702
11345,0.000326138
11346,0.000482898
11347,0.001317173
11348,-0.00821697
11349,0.006211882
11350,-0.006197862
11351,0.013957325
11352,-0.020285857
11353,0.02376849
11354,-0.021032253
11355,0.006190243
11356,0.005738602
11357,0.000611333
11358,0.000581056
11359,-0.001016267
11360,-0.010489178
11361,0.005210756
11362,0.013864152
11363,-0.016423431
11364,-0.004658839
11365,0.017174786
11366,-0.006064039
11367,-0.000300682
11368,-0.004173225
11369,0.001667242
11370,-3.16e-05
11371,0.002131604
11372,-0.000317382
11373,-0.00497974
11374,0.007723129
11375,0.000747642
11376,-0.005092071
11377,-0.000728522
11378,-0.00767505
11379,0.028708077
11380,-0.01863565
11381,-0.007900766
11382,0.007537383
11383,0.000217955
11384,-0.006679771
11385,0.01190073
11386,-0.006284583
11387,-0.000246639
11388,-0.001468965
11389,0.001372374
11390,0.004175619
11391,-0.001508427
11392,-0.005421742
11393,0.001590252
11394,0.014306525
11395,-0.02115806
11396,0.009865202
11397,-0.003435122
11398,0.011946526
11399,-0.020316746
11400,0.013292002
11401,-0.00195646
11402,0.001189021
11403,-0.00628813
11404,0.005589622
11405,0.001869303
11406,-0.002228889
11407,0.001919823
11408,-0.011155381
11409,0.015165712
11410,-0.010397599
11411,0.009800009
11412,-0.00403675
11413,-0.003514319
11414,0.002875275
11415,-0.00796425
11416,0.011278305
11417,-0.004821872
11418,0.000945752
11419,-0.001638362
11420,-0.002115197
11421,0.004000297
11422,-0.000120855
11423,-0.001426498
11424,0.005339927
11425,-0.007909072
11426,0.003874184
11427,0.001873141
11428,-0.003556784
11429,-0.001423182
11430,0.006781372
11431,-0.006970191
11432,0.002408041
11433,0.003065338
11434,-0.004582922
11435,0.000193614
11436,0.000438792
11437,0.004707974
11438,-0.007235251
11439,0.006320648
11440,-0.004268664
11441,0.006607843
11442,-0.012451604
11443,0.011692288
11444,-0.004773016
11445,-0.002631564
11446,0.005735305
11447,-0.003902626
11448,0.007597652
11449,-0.008901887
11450,0.001753475
11451,-0.001994684
11452,0.005955758
11453,-0.004056315
11454,-0.003659002
11455,0.009408969
11456,-0.007321506
11457,0.005459007
11458,0.000286839
11459,-0.010662775
11460,0.012678051
11461,-0.004984036
11462,-0.003740701
11463,0.007420824
11464,-0.003936813
11465,-0.000318842
11466,0.000861903
11467,-0.002390688
11468,0.001370489
11469,0.00395522
11470,-0.00049883
11471,-0.008439925
11472,0.004130517
11473,0.003425986
11474,0.000883897
11475,-0.007284849
11476,0.004211071
11477,-0.001430381
11478,0.007305136
11479,-0.008953053
11480,0.005488111
11481,-0.004848008
11482,0.001106215
11483,0.008526382
11484,-0.011596461
11485,0.004056284
11486,0.001200552
11487,-0.000316458
11488,0.005468716
11489,-0.012390068
11490,0.006323344
11491,-0.000878466
11492,0.002038711
11493,0.000502528
11494,0.00027627
11495,-0.00244533
11496,-0.001710023
11497,0.003527497
11498,-0.006277064
11499,0.008369175
11500,-0.001993246
11501,0.000187734
11502,0.002114745
11503,7.25e-05
11504,-0.012837522
11505,0.011125839
11506,0.000148119
11507,-0.003362797
11508,-0.001869082
11509,0.004829311
11510,-0.00224607
11511,0.006177891
11512,-0.01336259
11513,0.010285821
11514,-0.002977827
11515,0.000953567
11516,0.003044912
11517,-0.00593593
11518,0.000649136
11519,0.003469999
11520,-0.001996371
11521,-0.000645508
11522,0.003564572
11523,-0.005930142
11524,0.00417741
11525,-0.000367184
11526,0.001047148
11527,-0.007983942
11528,0.010635723
11529,-0.004689035
11530,0.005393678
11531,-0.009727242
11532,0.007370529
11533,-0.004397833
11534,0.003470061
11535,0.002068071
11536,-0.008224442
11537,0.00670535
11538,-0.00481333
11539,0.003238892
11540,0.003514841
11541,-0.00906175
11542,0.006377705
11543,0.004636646
11544,-0.005509583
11545,-0.011103285
11546,0.01229064
11547,0.003317861
11548,-0.003684565
11549,-0.006607355
11550,0.006156846
11551,0.001919458
11552,-0.007705783
11553,0.005997052
11554,0.003360013
11555,-0.009209888
11556,0.004814313
11557,0.003483456
11558,-0.007174337
11559,0.003874504
11560,0.001746311
11561,-0.002355097
11562,0.003116191
11563,-0.006230489
11564,0.002992207
11565,0.005584134
11566,-0.007538795
11567,0.001378964
11568,-0.001184935
11569,0.003495937
11570,-0.000637136
11571,0.001034134
11572,-0.00240489
11573,-0.00075744
11574,0.001670968
11575,-0.002222591
11576,0.004262453
11577,-0.000484903
11578,-0.005394898
11579,0.005089182
11580,-0.000607039
11581,0.000854861
11582,-0.002108084
11583,-0.000455481
11584,0.002832289
11585,-0.004382663
11586,0.000911844
11587,0.002312709
11588,0.002076455
11589,-0.002686456
11590,-0.000577641
11591,-0.000240997
11592,0.001275132
11593,-0.003760403
11594,0.010787755
11595,-0.016560489
11596,0.012223256
11597,-0.001541605
11598,-0.005747597
11599,0.005596023
11600,-0.002785973
11601,0.00236532
11602,-0.001577385
11603,0.000607375
11604,-0.004237708
11605,0.009391976
11606,-0.009065857
11607,0.007828902
11608,-0.003122697
11609,-0.001193985
11610,-0.001673285
11611,0.002682778
11612,-0.000610152
11613,-0.002128745
11614,0.003863391
11615,-0.00413666
11616,0.006080546
11617,-0.003717052
11618,-0.007114095
11619,0.009118108
11620,-0.003553307
11621,0.00353745
11622,-0.001367852
11623,-0.000579991
11624,-0.001712296
11625,0.002629564
11626,0.00174317
11627,-0.00431331
11628,0.002473159
11629,-0.005269372
11630,0.005055682
11631,-0.002413517
11632,0.005263919
11633,-0.001197674
11634,-0.003913898
11635,-0.000631476
11636,0.002650722
11637,-0.002071101
11638,0.00231478
11639,0.001097352
11640,-0.003077749
11641,0.001188388
11642,0.002398733
11643,-0.005981706
11644,0.005008913
11645,-0.000154732
11646,-0.002302826
11647,0.000456541
11648,-0.002964228
11649,0.006322671
11650,-0.00235907
11651,-0.001363657
11652,0.001121071
11653,-0.001274524
11654,0.00412771
11655,-0.005674643
11656,0.004217521
11657,-0.001093138
11658,-0.000576661
11659,0.003742692
11660,-0.007879645
11661,0.004589575
11662,0.000209171
11663,-0.00015262
11664,-0.000840278
11665,-0.004942486
11666,0.008271936
11667,0.000277113
11668,-0.001784275
11669,-0.006068062
11670,0.004518308
11671,0.002064823
11672,-0.001706575
11673,-0.003495575
11674,0.005978263
11675,-0.005204076
11676,0.004907892
11677,-0.003921606
11678,0.002455515
11679,-0.004378556
11680,0.006720689
11681,-0.005948643
11682,0.006771859
11683,-0.004817084
11684,-0.001021024
11685,0.004330722
11686,-0.001509997
11687,-0.000367414
11688,-0.0063597
11689,0.004566658
11690,0.004740346
11691,-0.003386713
11692,0.000118978
11693,-0.003144023
11694,0.001702271
11695,0.001077359
11696,0.002413103
11697,-0.001864885
11698,-0.001324928
11699,0.000481775
11700,0.002437575
11701,-0.002080133
11702,-0.00224853
11703,0.003930912
11704,-0.002968649
11705,-0.000897573
11706,0.001554031
11707,0.001682647
11708,-0.001501482
11709,0.000963584
11710,0.002769951
11711,-0.006621079
11712,0.002948689
11713,-0.000814122
11714,0.002439795
11715,-0.00631515
11716,0.008704116
11717,-0.000375316
11718,-0.004522093
11719,0.002606135
11720,-0.004993962
11721,0.00684036
11722,-0.004963328
11723,0.003325829
11724,-0.000309531
11725,-0.005057454
11726,0.003584825
11727,0.000964145
11728,-0.0003615
11729,0.000720609
11730,-0.004119564
11731,0.006703589
11732,-0.007240741
11733,0.003423664
11734,0.000210443
11735,-0.000390831
11736,0.001625043
11737,-0.00309919
11738,0.001894954
11739,-0.001236774
11740,0.003410674
11741,0.000748953
11742,-0.008494152
11743,0.008582781
11744,-0.008011554
11745,0.008195826
11746,-0.004794908
11747,0.003473765
11748,-0.004048537
11749,0.002991543
11750,-0.000694715
11751,0.000573963
11752,-0.001692623
11753,0.001872227
11754,-0.002474446
11755,0.002834873
11756,-0.002531918
11757,0.001085155
11758,-0.00084279
11759,0.00078238
11760,-0.000150858
11761,0.003073461
11762,-0.005271542
11763,0.003432583
11764,-0.001083722
11765,-0.000871529
11766,0.000932037
11767,-0.00045142
11768,0.003218529
11769,-0.001362977
11770,-0.005541626
11771,0.003297236
11772,0.002069349
11773,-0.001469349
11774,-0.001444238
11775,0.005263238
11776,-0.005744318
11777,0.00138173
11778,0.00219898
11779,-0.003014243
11780,-0.000978788
11781,0.009450097
11782,-0.009688909
11783,0.003421998
11784,0.00051328
11785,-0.003748849
11786,-0.000860513
11787,0.006274136
11788,0.0007159
11789,-0.005781158
11790,0.000788231
11791,0.003473583
11792,-0.002346078
11793,0.001617329
11794,-0.000428737
11795,-0.000672398
11796,-0.001975842
11797,0.001125902
11798,0.00337713
11799,-0.002831918
11800,-0.00172771
11801,0.005428059
11802,-0.006424795
11803,0.002999996
11804,-0.000392918
11805,-0.000543856
11806,0.000785446
11807,0.001905197
11808,-0.001966755
11809,-0.001538255
11810,0.002234108
11811,0.000301322
11812,-0.003741748
11813,0.001743485
11814,0.003876292
11815,-0.00508862
11816,0.005825102
11817,-0.00597837
11818,0.004189375
11819,-0.000972156
11820,-0.001244574
11821,0.0012427
11822,-0.003179416
11823,0.004149088
11824,-0.006791868
11825,0.009678096
11826,-0.004339021
11827,-0.000182609
11828,-0.002552048
11829,0.002975845
11830,-0.001095937
11831,0.004483545
11832,-0.006858742
11833,0.005667537
11834,-0.003747418
11835,-0.000271517
11836,0.002767772
11837,-0.004136846
11838,0.005750291
11839,-0.003257173
11840,-0.000394061
11841,-0.000545852
11842,0.000302261
11843,0.004104879
11844,-0.006353177
11845,0.001209547
11846,0.004295426
11847,-0.002343921
11848,-0.001069711
11849,0.005163792
11850,-0.011704272
11851,0.010079216
11852,0.001153481
11853,-0.003348144
11854,-0.001806535
11855,0.002817066
11856,-0.003150127
11857,-0.002238046
11858,0.010690363
11859,-0.00503786
11860,-0.007594194
11861,0.007875714
11862,-0.004825373
11863,-0.002951798
11864,0.013782613
11865,-0.010620312
11866,0.000534167
11867,0.009651384
11868,-0.004088711
11869,-0.009852394
11870,0.006199464
11871,-0.00118144
11872,0.001049052
11873,0.007384415
11874,-0.009496337
11875,-0.000672585
11876,0.001823755
11877,-4.37e-05
11878,0.003972274
11879,0.001580345
11880,-0.00999556
11881,0.007579414
11882,0.002522943
11883,-0.004905899
11884,0.002284567
11885,-0.007153616
11886,0.004400019
11887,0.003919997
11888,0.001534953
11889,-0.006052291
11890,-0.001796726
11891,0.008699231
11892,-0.010248595
11893,0.004825858
11894,0.002554139
11895,-0.004203142
11896,0.000245715
11897,0.005551098
11898,-0.00773447
11899,0.00527083
11900,-0.001747304
11901,0.00084466
11902,0.001627064
11903,-0.004910251
11904,0.001058746
11905,0.004575142
11906,-0.002693896
11907,-0.001316594
11908,0.00191241
11909,0.001376822
11910,-0.003696655
11911,0.00212822
11912,-0.001748165
11913,-0.001404526
11914,0.002994315
11915,-0.003043495
11916,0.001738515
11917,0.008220788
11918,-0.006882806
11919,-0.003364015
11920,-0.003033894
11921,0.013253524
11922,-0.00678778
11923,-0.000129116
11924,-0.007277461
11925,0.014127459
11926,-0.011325757
11927,0.006876824
11928,-0.002368838
11929,-0.004276971
11930,0.004624777
11931,0.00236389
11932,-0.007746494
11933,0.009791702
11934,-0.005297255
11935,-0.002252303
11936,0.002573685
11937,0.002029807
11938,-0.008499448
11939,0.007433461
11940,0.001167756
11941,-0.003165659
11942,0.000846553
11943,0.003101608
11944,-0.006922401
11945,0.005197781
11946,-0.00187784
11947,0.000187923
11948,-0.004046206
11949,0.009000994
11950,-0.006937233
11951,0.004308598
11952,0.00062718
11953,-0.006254165
11954,0.003016099
11955,-6.5e-05
11956,0.000817567
11957,0.00284154
11958,-0.006055294
11959,0.002582684
11960,0.00164482
11961,0.000856656
11962,-0.00370096
11963,-0.001396256
11964,0.009027708
11965,-0.009470858
11966,0.003642021
11967,0.001203752
11968,0.000312179
11969,-0.005592706
11970,0.002808657
11971,-0.000103202
11972,0.007119451
11973,-0.009558118
11974,0.002536773
11975,0.00315058
11976,-0.002959491
11977,0.002677462
11978,0.001172429
11979,-0.006202835
11980,0.001339441
11981,0.002317473
11982,0.003182222
11983,-0.004645456
11984,-0.000503092
11985,0.001998953
11986,-0.001205272
11987,3.06e-05
11988,0.002540437
11989,-0.004765466
11990,0.006802556
11991,-0.00597733
11992,0.001970877
11993,0.00479852
11994,-0.011848962
11995,0.009080006
11996,-0.00362894
11997,0.006355811
11998,-0.006066265
11999,0.002937281
12000,-0.002616715
12001,0.001913572
12002,-0.003059542
12003,0.006436613
12004,-0.006531372
12005,0.000703419
12006,0.005185058
12007,-0.00616997
12008,0.001366233
12009,0.004104634
12010,-0.005346112
12011,-7.57e-05
12012,0.008018677
12013,-0.003804064
12014,-0.004209065
12015,0.000991014
12016,0.005417189
12017,-0.002084756
12018,0.002307903
12019,-0.014581021
12020,0.013839892
12021,-0.004533626
12022,0.001637728
12023,0.000535277
12024,0.0075411
12025,-0.015391613
12026,0.006000253
12027,-0.002825461
12028,0.003850727
12029,0.002405843
12030,-0.003836213
12031,0.001778653
12032,-0.000749679
12033,0.000813191
12034,-0.002631783
12035,0.004262188
12036,-0.003199104
12037,0.005183336
12038,-0.010586217
12039,0.007467333
12040,0.001841962
12041,-0.002111596
12042,-0.001136588
12043,-0.000252159
12044,0.001041328
12045,-0.000220858
12046,0.004155987
12047,-0.008376872
12048,0.005662859
12049,-0.00414092
12050,0.007923906
12051,-0.011637977
12052,0.008473175
12053,-0.002561935
12054,0.001030076
12055,-0.000780822
12056,-0.000186468
12057,-0.001712153
12058,0.002272605
12059,-0.001561396
12060,0.005498914
12061,-0.008778319
12062,0.00637257
12063,-0.000558951
12064,-0.000814439
12065,-0.002377305
12066,0.002095248
12067,0.002192638
12068,-0.005573022
12069,0.003158924
12070,0.003108798
12071,-0.006621124
12072,0.005932725
12073,-0.002794657
12074,0.000345554
12075,0.001163974
12076,-0.001163974
12077,0.001569885
12078,-0.004175323
12079,0.003139176
12080,0.000188856
12081,0.000563944
12082,-0.002886025
12083,0.002916487
12084,-0.004106723
12085,0.003855057
12086,0.00069348
12087,-0.000536246
12088,-0.000912645
12089,-0.004472003
12090,0.007199337
12091,-0.003287481
12092,-0.001220682
12093,0.000968083
12094,-0.000663919
12095,0.005474182
12096,-0.00452843
12097,-0.001004196
12098,0.005711068
12099,-0.008186414
12100,0.003576037
12101,-0.00128422
12102,0.003413907
12103,-0.008919289
12104,0.011462762
12105,-0.00221233
12106,-0.002336579
12107,0.000789943
12108,-0.000253756
12109,-6.45e-05
12110,-0.001102875
12111,-0.001920433
12112,0.005199122
12113,-0.005360415
12114,0.005521683
12115,-0.004387893
12116,0.001989023
12117,-0.000727319
12118,0.002943929
12119,-0.005918548
12120,0.005222685
12121,-0.002470185
12122,0.002948738
12123,-0.001020482
12124,-0.004235656
12125,0.002752057
12126,-0.00012673
12127,0.003318398
12128,0.000544202
12129,-0.010340421
12130,0.007201873
12131,0.000754541
12132,-0.000284323
12133,-0.002572078
12134,0.003887292
12135,-0.005293995
12136,0.003914856
12137,-0.001002132
12138,0.001065899
12139,-0.000188895
12140,-0.004638136
12141,0.007775104
12142,-0.006619462
12143,0.008503398
12144,-0.008659998
12145,0.002449394
12146,0.000813081
12147,-0.002499922
12148,0.004313444
12149,-0.002407363
12150,-0.00043713
12151,0.000718671
12152,0.000781555
12153,0.000810058
12154,-0.001471274
12155,-0.004512665
12156,0.007601702
12157,-0.002587977
12158,-0.00445099
12159,0.005697623
12160,-0.000278352
12161,-0.000658358
12162,-0.003357718
12163,0.002581886
12164,0.00096327
12165,-0.00248575
12166,0.001118313
12167,0.002826745
12168,-0.007361564
12169,0.006240999
12170,-0.000648475
12171,0.001558094
12172,-0.004204318
12173,0.007081435
12174,-0.005333079
12175,-0.007841225
12176,0.010643361
12177,0.000154469
12178,-0.0086339
12179,0.006407687
12180,0.002234421
12181,-0.001732817
12182,-0.00525501
12183,0.006678608
12184,-0.003061991
12185,0.002815656
12186,-0.006713459
12187,0.008416064
12188,-0.007520884
12189,0.005138434
12190,-0.002043644
12191,0.001426365
12192,-0.002387888
12193,0.002853694
12194,-0.0002499
12195,-0.004306986
12196,0.004555262
12197,-0.003100508
12198,0.003257499
12199,-0.002047938
12200,0.001520838
12201,-0.002048255
12202,0.002418894
12203,-0.010437801
12204,0.015912214
12205,-0.004497589
12206,-0.004585792
12207,0.002775505
12208,-0.003679913
12209,0.007237598
12210,-0.005959791
12211,0.002682902
12212,-0.001247339
12213,-0.001276942
12214,0.004174999
12215,-0.005514266
12216,0.004361284
12217,0.000155486
12218,-0.004640718
12219,0.003643033
12220,0.000188678
12221,0.00174426
12222,-0.002809171
12223,-0.000742223
12224,-0.001548201
12225,0.006330265
12226,-0.007631618
12227,0.007288115
12228,-0.006480067
12229,0.003471316
12230,0.00260595
12231,-0.005147523
12232,9.35e-05
12233,0.005270414
12234,-0.004093093
12235,0.001054285
12236,-0.000557396
12237,-0.000247532
12238,0.002228987
12239,0.001905142
12240,-0.009160886
12241,0.009678183
12242,-0.008277592
12243,0.005044462
12244,-0.000337519
12245,-0.00110782
12246,0.001107948
12247,0.003349288
12248,-0.011586786
12249,0.011586734
12250,-0.003626062
12251,0.001446834
12252,-0.003878637
12253,0.002708464
12254,-0.000615503
12255,0.001539428
12256,-0.001724592
12257,0.00040019
12258,0.000521633
12259,-0.000645658
12260,0.000520455
12261,-0.00085747
12262,0.000520364
12263,0.000973783
12264,-0.004049305
12265,0.002315197
12266,0.000730395
12267,0.003870629
12268,-0.006976693
12269,0.002528864
12270,-0.000305439
12271,0.005387403
12272,-0.00812384
12273,0.003285497
12274,0.00015172
12275,0.000729968
12276,-0.002160109
12277,0.003256458
12278,-0.004081447
12279,0.001883587
12280,0.005900173
12281,-0.006997712
12282,0.003473214
12283,-0.003316183
12284,-0.004059252
12285,0.010078467
12286,-0.006165839
12287,0.002066775
12288,-0.0028907
12289,0.004748066
12290,-0.001947441
12291,-0.000822637
12292,-0.000274302
12293,0.001736959
12294,-0.001797993
12295,-0.002261245
12296,0.006565181
12297,-0.005898373
12298,0.00581545
12299,-0.007225892
12300,0.004253276
12301,0.000740829
12302,0.000309213
12303,5.65e-05
12304,-0.005977491
12305,0.005825086
12306,-0.0019317
12307,0.002792879
12308,-0.002120693
12309,-0.000489928
12310,-0.001861898
12311,0.002078705
12312,0.001559968
12313,-0.000827527
12314,-0.001343879
12315,0.000397985
12316,-0.001615549
12317,0.002133217
12318,0.001650391
12319,-0.002015765
12320,-0.000884172
12321,0.002257311
12322,-0.001982503
12323,-0.001616889
12324,0.00722942
12325,-0.008935913
12326,0.007620184
12327,-0.006975952
12328,0.003379353
12329,0.000854563
12330,-0.000883904
12331,-0.000794408
12332,-0.000401552
12333,0.002724105
12334,0.000648416
12335,-0.002606346
12336,-0.000397369
12337,-0.001105736
12338,0.00103403
12339,0.006559028
12340,-0.014104244
12341,0.014455118
12342,-0.006166549
12343,0.000402243
12344,0.001763415
12345,-0.00170494
12346,-0.002652127
12347,0.003642232
12348,-0.000310581
12349,-0.000219592
12350,-0.001844019
12351,0.001230472
12352,-0.002144311
12353,-0.000127535
12354,0.004975445
12355,-0.00482611
12356,0.003293013
12357,0.001482448
12358,-0.003484669
12359,-0.004280334
12360,0.009676207
12361,-0.00406948
12362,-0.002249966
12363,0.0005541
12364,0.002591439
12365,-0.002870642
12366,0.002718189
12367,-0.001575532
12368,-0.000773901
12369,0.004516423
12370,-0.005382054
12371,0.002257169
12372,-0.002624658
12373,0.00144661
12374,0.001112576
12375,0.002704242
12376,-0.002978956
12377,-0.001983416
12378,0.00232485
12379,0.00254333
12380,-0.005766764
12381,0.004740959
12382,-0.00235451
12383,0.001329249
12384,-0.004076292
12385,0.002745822
12386,0.003406435
12387,-0.003249905
12388,-0.001824553
12389,0.001884453
12390,0.000992696
12391,-0.001054214
12392,0.000216731
12393,0.003516085
12394,-0.00457298
12395,-0.001239436
12396,0.004317271
12397,-0.000467561
12398,-0.004810377
12399,0.004934782
12400,0.00405207
12401,-0.013371787
12402,0.008352751
12403,-2.85e-05
12404,0.001767194
12405,-0.003965285
12406,-0.001799995
12407,0.007473457
12408,-0.005491087
12409,0.003663754
12410,-0.002361325
12411,-0.003378155
12412,0.009022923
12413,-0.006579034
12414,-0.003236251
12415,0.006150748
12416,-0.000246148
12417,-0.000592371
12418,-0.002899278
12419,0.0021603
12420,-0.000677405
12421,-0.000769009
12422,0.0040923
12423,-0.004461546
12424,-0.000642631
12425,0.002794965
12426,0.000648104
12427,-0.00273928
12428,0.003386759
12429,-0.005731017
12430,0.00659617
12431,-0.001755294
12432,-0.002531722
12433,0.002871344
12434,-0.000988733
12435,-0.001758069
12436,0.003238293
12437,-0.001821254
12438,-0.002861008
12439,0.003693729
12440,0.000648195
12441,-0.00227998
12442,0.000616356
12443,-0.00218819
12444,0.004869514
12445,-0.003391284
12446,-3.25e-05
12447,0.001698735
12448,0.001824981
12449,-0.00760463
12450,0.006271801
12451,0.000286188
12452,3.19e-05
12453,-0.001645492
12454,-0.000803599
12455,-0.001391598
12456,0.001200894
12457,0.003322044
12458,-0.004753731
12459,0.006692003
12460,-0.003924191
12461,-0.00108735
12462,-0.001177951
12463,0.003540442
12464,-0.003075277
12465,0.001894782
12466,-0.000621677
12467,0.001120567
12468,0.000497006
12469,-0.001122488
12470,-0.003226107
12471,0.004066556
12472,-0.000279143
12473,-0.002173042
12474,0.003010636
12475,0.000117935
12476,-0.007770504
12477,0.008360133
12478,-5.73e-05
12479,-0.004124525
12480,0.001829441
12481,0.002569073
12482,-0.005818379
12483,0.00686408
12484,-0.006086865
12485,0.001022432
12486,0.002745048
12487,-0.002838475
12488,0.002221639
12489,-0.001946626
12490,0.00420535
12491,-0.002198807
12492,-0.003732334
12493,0.005152925
12494,0.000636106
12495,-0.006947832
12496,0.001355519
12497,0.007039349
12498,-0.006302693
12499,0.003320387
12500,-0.002827516
12501,0.001443794
12502,0.001907403
12503,-0.002890907
12504,0.003042067
12505,-0.004545196
12506,0.00573893
12507,-0.004908654
12508,-0.000210815
12509,0.001405938
12510,0.001749676
12511,9.43e-05
12512,-0.001259682
12513,-0.002640046
12514,0.002883322
12515,0.001972517
12516,-0.002246396
12517,6.15e-05
12518,-0.002428914
12519,0.004059385
12520,-0.002985215
12521,0.00320356
12522,-0.001664041
12523,-0.001200285
12524,0.001046759
12525,0.000492293
12526,-0.000277586
12527,-0.00070709
12528,0.001811156
12529,-0.003313821
12530,0.002975234
12531,-0.002911002
12532,0.002788336
12533,-0.000919247
12534,0.00125505
12535,-0.002571678
12536,0.005253388
12537,-0.008270694
12538,0.003815746
12539,0.000822643
12540,-0.000518135
12541,-0.001069101
12542,0.003450545
12543,-0.003359233
12544,0.000579203
12545,0.00091704
12546,0.000919847
12547,-0.000612813
12548,-0.003305347
12549,0.002383848
12550,0.002395336
12551,-0.00036853
12552,-0.00273028
12553,-0.00155958
12554,0.004073667
12555,0.000367743
12556,-0.000986471
12557,-0.00412135
12558,0.002749941
12559,0.000855358
12560,0.001742577
12561,-0.002843246
12562,-0.000913577
12563,0.002807748
12564,2.88e-05
12565,-0.002621851
12566,0.000610761
12567,0.000303832
12568,0.003231319
12569,-0.003567185
12570,0.001522011
12571,-0.001489275
12572,0.000244684
12573,0.000910449
12574,-0.000424834
12575,-0.001030167
12576,-0.000183905
12577,0.001241441
12578,0.005229386
12579,-0.008779809
12580,0.007943168
12581,-0.004677092
12582,-0.003902092
12583,0.003346233
12584,0.003915651
12585,-0.00523982
12586,0.002017146
12587,0.000873391
12588,0.001863746
12589,-0.004542325
12590,0.005160131
12591,-0.008684555
12592,0.005837626
12593,-0.000268905
12594,0.000451132
12595,-0.000269396
12596,0.001623328
12597,-0.001205479
12598,0.001817837
12599,-0.007647698
12600,0.004663431
12601,0.002092245
12602,-0.005804889
12603,0.006282179
12604,0.000341618
12605,-0.004927631
12606,0.003274897
12607,0.000876391
12608,-0.000783897
12609,-0.002106378
12610,-0.001898821
12611,0.005571355
12612,-0.000567616
12613,-0.005463643
12614,0.005645236
12615,-0.001266369
12616,-0.003450461
12617,0.005631786
12618,-0.004999016
12619,0.002545386
12620,0.002126945
12621,-0.002068143
12622,-0.001332545
12623,-0.002992434
12624,0.004140714
12625,-0.000971648
12626,0.003867686
12627,-0.004990005
12628,0.004902113
12629,-0.005966676
12630,0.004625708
12631,-0.001067229
12632,-0.003553102
12633,0.005952512
12634,-0.00522196
12635,0.001184537
12636,0.001759549
12637,-0.001395838
12638,-0.002953346
12639,0.00592966
12640,-0.001240231
12641,-0.001739533
12642,0.002810241
12643,-0.002506297
12644,-0.001248204
12645,0.001463727
12646,-0.000793167
12647,0.001891382
12648,-0.001189735
12649,0.001494162
12650,-0.002196064
12651,-0.001004009
12652,0.007699794
12653,-0.008464649
12654,0.000289272
12655,-0.001640861
12656,0.009316058
12657,-0.006526384
12658,3.13e-05
12659,0.000179884
12660,0.003892579
12661,-0.006325257
12662,0.00535339
12663,-0.001824934
12664,0.000791186
12665,-0.003622277
12666,0.003713371
12667,-0.001187278
12668,9.13e-05
12669,0.001343039
12670,-0.005099821
12671,0.006383666
12672,-0.002504355
12673,0.001806424
12674,-0.004469052
12675,0.00306014
12676,-0.002177338
12677,0.005400886
12678,-0.003714561
12679,-0.000305908
12680,-0.000396536
12681,-0.000121612
12682,-0.000307567
12683,0.005358159
12684,-0.006917991
12685,0.003457334
12686,-0.001955689
12687,0.00024313
12688,0.001130401
12689,0.002390688
12690,-0.002329752
12691,-0.002566572
12692,0.00305745
12693,-0.00116187
12694,0.002995896
12695,-0.006815921
12696,0.006142898
12697,0.003539274
12698,-0.012878495
12699,0.013050971
12700,-0.009930937
12701,0.005298205
12702,0.000729616
12703,-0.001948896
12704,-0.000999614
12705,0.001336191
12706,-0.000182006
12707,-0.002306888
12708,0.002636778
12709,-0.000181615
12710,0.002198403
12711,-0.001798598
12712,-0.003934479
12713,0.005000848
12714,-0.001494052
12715,0.002021105
12716,-0.002938018
12717,0.000765215
12718,0.000550554
12719,-0.002294717
12720,0.003610994
12721,-0.002540712
12722,-0.001567008
12723,0.004294115
12724,-0.000608983
12725,-0.001906102
12726,0.000491876
12727,0.002151833
12728,-0.001939833
12729,-0.001745946
12730,-0.000520801
12731,0.00530708
12732,-0.001967649
12733,-0.002266935
12734,-0.001768777
12735,0.004892153
12736,-0.002568813
12737,0.000153011
12738,0.001009313
12739,-0.001131655
12740,0.003269355
12741,-0.006719711
12742,0.006076882
12743,-0.001649917
12744,-0.002134328
12745,0.001921473
12746,0.000213506
12747,-0.001707793
12748,0.000974887
12749,-0.000490262
12750,0.000118718
12751,-0.003703393
12752,0.009298404
12753,-0.006066826
12754,0.003162613
12755,0.000841688
12756,-0.007289153
12757,0.005145931
12758,0.003234415
12759,-0.005066069
12760,0.011822419
12761,-0.023749217
12762,0.019307469
12763,-0.012304813
12764,0.004580313
12765,0.002896235
12766,-0.000883117
12767,-0.002075691
12768,0.006041078
12769,-0.010246724
12770,0.010242694
12771,-0.003878748
12772,-0.006711477
12773,0.014704347
12774,-0.009380284
12775,-0.002301748
12776,-0.004052562
12777,0.014163942
12778,-0.00805257
12779,0.003159841
12780,-0.008204794
12781,0.007814368
12782,-0.003341073
12783,0.010000998
12784,-0.018028127
12785,0.011998786
12786,-0.001348112
12787,-0.001265156
12788,0.001415029
12789,0.000504984
12790,-0.005493368
12791,0.005283959
